Unique Facility ID,Status,Name,Type,Plant Name,Current Operator,Original Operator,Co-Owner,Constructed Date,Activated Date,Field Name,Latitude,Longitude,Licensed Capacity of Raw Gas(Mcf/d),Licensed Capacity of Sales Gas(Mcf/d),Licensed Capacity of Oil(Bbl/d),Licensed Capacity of Ethane(C2)(Bbl/d),Licensed Capacity of Ethane Plus(C2+)(Bbl/d),Licensed Capacity of Propane(C3)(Bbl/d),Licensed Capacity of Butane(C4)(Bbl/d),Licensed Capacity of Pentane Plus(C5+)(Bbl/d),Licensed Capacity of NGL(Bbl/d),Licensed Capacity of LPG(Bbl/d),Licensed Capacity of Sulphur(ton/d),Design Capacity of Raw Gas(Mcf/d),Design Capacity of Sales Gas(Mcf/d),Design Capacity of Oil(Bbl/d),Design Capacity of Ethane(C2)(Bbl/d),Design Capacity of Ethane Plus(C2+)(Bbl/d),Design Capacity of Propane(C3)(Bbl/d),Design Capacity of Butane(C4)(Bbl/d),Design Capacity of Pentane Plus(C5+)(Bbl/d),Design Capacity of NGL(Bbl/d),Design Capacity of LPG(Bbl/d),Design Capacity of Sulphur(ton/d),Raw Gas(Mcf/d),Sales Gas(Mcf/d),Ethane(C2)(Bbl/d),Ethane Plus(C2+)(Bbl/d),Propane(C3)(Bbl/d),Butane(C4)(Bbl/d),Pentane Plus(C5+)(Bbl/d),Natural Gas Liquids(Bbl/d),Liquefied Petroleum Gas(Bbl/d),Sulphur(ton/d),Sub Type,Location,Date,Raw Gas(Mcf/d).1,Sales Gas(Mcf/d).1,Injection(Mcf/d),Shrinkage(Mcf/d),Fuel(Mcf/d),Flared(Mcf/d),Other(Mcf/d),Oil(SK)(Bbl/d),Methane Plus(C1+)(SK)(Bbl/d),Ethane(C2)(Bbl/d).1,Ethane Plus(C2+)(Bbl/d).1,Propane(C3)(Bbl/d).1,Propane Plus(C3+)(SK)(Bbl/d),Butane(C4)(Bbl/d).1,Butane Plus(C4+)(SK)(Bbl/d),Pentane(C5)(SK)(Bbl/d),Pentane Plus(C5+)(Bbl/d).1,Natural Gas Liquids(Bbl/d).1,Sulphur(ton/d).1,Receipts of Oil(SK)(Bbl/d),Receipts of Ethane(C2)(SK)(Bbl/d),Receipts of Ethane Plus(C2+)(SK)(Bbl/d),Receipts of Propane(C3)(SK)(Bbl/d),Receipts of Propane Plus(C3+)(SK)(Bbl/d),Receipts of Butane(C4)(SK)(Bbl/d),Receipts of Butane Plus(C4+)(SK)(Bbl/d),Receipts of Pentane(C5)(SK)(Bbl/d),Receipts of Pentane Plus(C5+)(SK)(Bbl/d),Oil Production(Bbl/d),Oil Received(Bbl/d),Oil Open Inventory(Bbl/d),Oil Close Inventory(Bbl/d),Oil Delivered(Bbl/d),Gas Production(Mcf/d),Gas Received(Mcf/d),Lease Fuel(Mcf/d),Gas Flared(Mcf/d),Gas Vented(Mcf/d),Gas Meter Diff(Mcf/d),Gas Delivered(Mcf/d),Water Production(Bbl/d),Water Received(Bbl/d),Water Open Inventory(Bbl/d),Water Close Inventory(Bbl/d),Water Meter Diff(Bbl/d),Water Delivered(Bbl/d)
ABGP0080972,Active,ANTE CREEK GAS PLANT 10-36-065-25W5M,GP,Ante Creek South,ARC RESOURCES LTD.,,100.0% - ARC RESOURCES LTD.,2004-01-01,,,54.67052 deg N,117.64081 deg W,25073.41,22636.7,,0.0,0.0,0.0,0.0,0.0,,925.05,,10461.26,9534.96,12585.74,0.0,,0.0,0.0,0.0,314.64,,0.0,21521.81,19265.33,0.0,0.0,0.0,0.0,0.0,687.68,,0.0,Gas Plant Sweet,10-36-065-25W5M,2021-06-01,21521.81,19265.33,0.0,936.31,530.43,42.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001670,Abandoned,ALTAGAS ANTELOPE,GP,Antelope,CAMPUS ENERGY PARTNERS OPERATIONS INC.,,100.0% - ALTAGAS LTD.,,,,51.57441 deg N,110.00797 deg W,8475.52,,,,,,,,,,,,,,,,,,,,,,2379.15,2227.06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,16-13-030-01W4M,2003-04-01,2379.15,2227.06,0.0,11.89,125.13,8.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001172,Active,STAR MIKWAN,GP,Arc Mikwan,SUN CENTURY PETROLEUM CORPORATION,,18.6% - CANSEARCH RESOURCES LTD.; 5.4% - SIGNALTA RESOURCES LIMITED; 3.6% - CONOCOPHILLIPS CANADA RESOURCES CORP.; 1.5% - ADVANTAGE ENERGY LTD.; 9.1% - PENGROWTH ENERGY CORPORATION; 54.0% - SUN CENTURY PETROLEUM CORPORATION,1971-01-01,,,52.16661 deg N,113.25196 deg W,7239.51,6709.79,,0.0,0.0,0.0,0.0,0.0,,188.79,,14000.14,14000.14,0.0,0.0,,0.0,0.0,0.0,100.69,,0.0,2918.99,2636.47,0.0,0.0,0.0,0.0,1.32,68.36,,0.0,Gas Plant Sweet,10-08-037-23W4M,2021-06-01,2918.99,2636.47,0.0,92.52,251.32,8.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,68.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
BCGP0018270,Active,ARCRES DAWSON CREEK 13-07-080-14 002,GP,Arcres,ARC RESOURCES LTD.,,,2017-06-14,,,55.92523 deg N,120.18940 deg W,210016.3,184342.54,,,,,,,,,,,,,,,,,,,,,213122.93,191593.82,455.21,0.0,2146.98,2128.25,5821.6,0.0,,0.0,,13-07-080-14W6M,2021-04-01,213122.93,191593.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.21,0.0,2146.98,0.0,2128.25,0.0,0.0,5821.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001425,Active,PENGROWTH MKWAN 102/09-21-038-23W4,GP,Ardley,ALPHABOW ENERGY LTD.,,100.0% - ALPHABOW ENERGY LTD.,,,,52.28312 deg N,113.22236 deg W,635.66,600.35,,0.0,0.0,0.0,0.0,0.0,,39.65,,1130.07,1130.07,251.71,0.0,,0.0,0.0,0.0,12.59,,0.0,224.84,175.04,0.0,0.0,0.0,0.0,0.0,4.85,,0.0,Gas Plant Sweet,09-21-038-23W4M,2021-06-01,224.84,175.04,0.0,6.47,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001480,Active,EYREMORE 1-18-17-18W4,GP,Armada,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,50.42844 deg N,112.45886 deg W,30017.46,29809.11,,0.0,0.0,0.0,0.0,0.0,,81.18,0.0,31076.9,31076.9,,,,,,,201.37,,,1462.62,1346.08,0.0,0.0,0.0,0.0,0.0,5.54,,0.0,Gas Plant Sweet,01-18-017-18W4M,2021-06-01,1462.62,1346.08,0.0,7.06,50.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001849,Active,ROCHESTER 11-9-62-24W4,GP,Armstrong Lake,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,1996-01-01,,,54.35026 deg N,113.54101 deg W,3224.23,14125.86,,,,,,3.15,,,,1589.16,1589.16,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,575.98,534.55,0.0,0.0,0.0,0.0,0.76,0.0,,0.0,Gas Plant Sweet,11-09-062-24W4M,2021-06-01,575.98,534.55,0.0,0.82,39.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001373,Abandoned,ASCOT WATELET,GP,Ascot Watelet,OBSIDIAN ENERGY LTD.,,,,,,53.05241 deg N,113.69257 deg W,1100.05,,,,,,,,,,,,,,,,,,,,,,23.9,23.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,07-14-047-26W4M,2002-11-01,23.9,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001846,Suspended,CONOCO ATLEE-BUFFALO 09-13,GP,Atlee Buffalo,WEST LAKE ENERGY CORP.,,100.0% - WEST LAKE ENERGY CORP.,2000-01-01,,,50.78517 deg N,110.83855 deg W,9499.64,9499.64,,,,,,1.26,,,,4590.91,4590.91,0.0,0.0,,0.0,0.0,0.0,12.59,,0.0,2513.77,2264.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,09-13-021-07W4M,2011-02-01,2513.77,2264.3,0.0,0.0,96.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001620,Active,PANCDN BADGER,GP,Badger,RAZOR ENERGY CORP.,,100.0% - RAZOR ENERGY CORP.,,,,50.36639 deg N,112.33842 deg W,2274.26,1447.9,,,,,,0.0,,100.69,,918.18,776.92,1258.57,0.0,,0.0,0.0,0.0,283.18,,0.0,425.66,391.52,0.0,0.0,0.0,0.0,0.0,5.68,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,13-19-016-17W4M,2021-06-01,425.66,391.52,0.0,12.6,10.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001734,Suspended,EYREMORE 16-7-17-18W4,GP,Badger Eyemoor,SANLING ENERGY LTD.,,100.0% - SANLING ENERGY LTD.,,,,50.42464 deg N,112.45886 deg W,6356.64,,,,,,,,,,,9181.81,8581.46,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,947.34,875.23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sulphur Recovery,16-07-017-18W4M,2021-03-01,947.34,875.23,0.0,0.0,54.0,10.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0115356,Active,BANSHEE 15-12 GAS PLANT,GP,Banshee,TOURMALINE OIL CORP.,,100.0% - TOURMALINE OIL CORP.,2011-01-01,,,53.30685 deg N,116.93577 deg W,135007.95,135007.95,,0.0,0.0,0.0,0.0,2962.68,,56.01,,120069.85,116538.39,,,,,,,,,,130103.34,126254.39,0.0,0.0,0.0,0.0,1044.34,301.64,,0.0,Gas Plant Sweet,15-12-050-21W5M,2021-06-01,130103.34,126254.39,0.0,1628.83,2865.43,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.34,301.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001114,Active,CAMPUS BANTRY,GP,Bantry,CAMPUS ENERGY PARTNERS OPERATIONS INC.,,100.0% - CAMPUS ENERGY PARTNERS OPERATIONS INC.,,,,50.47198 deg N,111.60535 deg W,25002.78,22732.05,,0.0,0.0,178.72,229.69,125.23,,0.0,,25002.78,22732.05,0.0,0.0,,178.72,229.69,125.23,0.0,,0.0,9298.7,8002.42,0.0,0.0,11.75,36.73,106.43,0.0,,0.0,Gas Plant Acid Gas Injection,04-33-017-12W4M,2021-06-01,9298.7,8002.42,714.53,190.35,581.99,34.49,0.0,0.0,0.0,0.0,0.0,11.75,0.0,36.73,0.0,0.0,106.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001739,Active,PCR BANTRY NORTH 1-8,GP,Bantry North,TORXEN ENERGY LTD.,,100.0% - TORXEN ENERGY LTD.,,,,50.67574 deg N,111.76175 deg W,32666.06,32443.58,,0.0,0.0,0.0,0.0,94.39,,0.0,,26486.0,26486.0,0.0,0.0,,0.0,0.0,0.0,125.86,,0.0,3563.96,3636.47,0.0,0.0,0.0,0.0,0.0,33.54,,0.0,Gas Plant Sweet,01-08-020-13W4M,2021-06-01,3563.96,3636.47,0.0,42.38,3.88,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001330,Abandoned,BAPTISTE LAKE 5-28-67-22W4,GP,Baptiste,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,54.82580 deg N,113.30723 deg W,4202.44,,,,,,,,,,,11653.84,11300.69,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1747.28,1747.28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,05-28-067-22W4M,2005-08-01,1747.28,1747.28,0.0,0.0,113.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001971,Suspended,NORTHROCK BARRHEAD,GP,Barrhead,TAQA NORTH LTD.,,100.0% - TAQA NORTH LTD.,1995-01-01,,,54.12853 deg N,114.65509 deg W,7592.65,7416.08,,0.0,0.0,0.0,0.0,26.43,,0.0,0.0,812.24,706.29,0.0,0.0,,0.0,0.0,0.0,25.17,,0.0,364.2,356.68,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,08-27-059-05W5M,2011-10-01,364.2,356.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0094322,Active,BASHAW 12-32-41-20W4 GAS PLANT,GP,Bashaw,LONG RUN EXPLORATION LTD.,,100.0% - LONG RUN EXPLORATION LTD.,2007-01-01,,,52.57445 deg N,112.85641 deg W,10001.11,9605.59,,0.0,0.0,0.0,0.0,62.93,,0.0,,4979.37,4767.48,0.0,0.0,,0.0,0.0,0.0,62.93,,0.0,1017.65,1128.89,0.0,0.0,0.0,0.0,0.0,14.6,,0.0,Gas Plant Sweet,12-32-041-20W4M,2021-06-01,1017.65,1128.89,0.0,17.89,16.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001177,Active,PANCDN BASSANO,GP,Bassano Lathom,TORXEN ENERGY LTD.,,100.0% - TORXEN ENERGY LTD.,1978-01-01,,,50.84320 deg N,112.46013 deg W,54737.73,51206.26,,0.0,0.0,0.0,0.0,31.46,,220.25,0.0,54737.73,51206.26,,,,,,,220.25,,,16629.79,16362.11,0.0,0.0,0.0,0.0,0.0,12.9,,0.0,Gas Plant Sweet,10-05-022-18W4M,2021-06-01,16629.79,16362.11,0.0,15.42,15.77,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001312,Suspended,SAMSON RAINBOW,GP,Basset Lake,SANLING ENERGY LTD.,,100.0% - SANLING ENERGY LTD.,1979-01-01,,,58.36709 deg N,118.98728 deg W,21365.37,,,,,,,,,,,21365.37,19246.49,75.51,0.0,,0.0,0.0,0.0,0.0,,0.0,1491.87,1401.65,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,15-07-108-06W6M,2021-03-01,1491.87,1401.65,0.0,0.0,154.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001596,Abandoned,SAMSON RAINBOW LAKE,GP,Basset Lake West,SANLING ENERGY LTD.,,100.0% - SANLING ENERGY LTD.,,,,58.37453 deg N,119.04307 deg W,4661.54,,,,,,,,,,,,,,,,,,,,,,719.12,695.11,0.0,0.0,0.0,0.0,10.51,0.0,,0.0,Gas Plant Acid Gas Flaring > 1 T/d Sulphur,07-14-108-07W6M,2001-04-01,719.12,695.11,0.0,197.29,114.54,52.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0099238,Abandoned,BATTLE 1-24-45-8 W4,GP,Battle River,CLEO ENERGY CORP.,,100.0% - CLEO ENERGY CORP.,,,,52.88882 deg N,111.02290 deg W,1977.62,812.24,,3531.56,0.0,0.0,0.0,0.0,,3.15,,1059.44,1059.44,,,,,,,37.76,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,,0.0,Gas Plant Sweet,01-24-045-08W4M,2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001254,Suspended,PETRO-CAN RICINUS,GP,Bearberry,TAQA NORTH LTD.,,100.0% - TAQA NORTH LTD.,1991-01-01,,,51.87309 deg N,114.99057 deg W,94420.81,90677.46,,0.0,0.0,0.0,0.0,1843.81,,2035.11,,98881.05,98881.05,0.0,0.0,,0.0,0.0,0.0,1887.86,,0.0,2108.52,1937.13,0.0,0.0,0.0,0.0,14.87,11.08,,0.0,Gas Plant Sweet,05-31-033-07W5M,2016-04-01,2108.52,1937.13,0.0,32.72,28.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.87,11.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001508,Suspended,BEAU ALDERSON,GP,Beau Alderson,MURPHY OIL COMPANY LTD.,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,50.51186 deg N,111.29054 deg W,42377.59,,,,,,,,,,,,,,,,,,,,,,2437.89,2382.09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,16-10-018-10W4M,1997-11-01,2437.89,2382.09,0.0,0.0,159.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0137047,Active,SPARTAN ALDERFLATS 10-09-045-08W5,GP,Bellatrix 10-09,SPARTAN DELTA CORP.,,60.0% - SPARTAN DELTA CORP.; 35.0% - KEYERA ENERGY LTD.,2015-01-01,,,52.86763 deg N,115.09820 deg W,257699.92,228800.17,,0.0,15971.3,0.0,0.0,5665.47,,0.0,,110005.17,106014.62,,1406.46,,2558.05,1011.26,500.28,,,,141282.78,128758.55,0.0,0.0,0.0,0.0,1190.32,7019.97,,0.0,Gas Plant Sweet,10-09-045-08W5M,2021-06-01,141282.78,128758.55,0.0,11814.64,1146.43,117.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.32,7019.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001645,Suspended,BELLOY 13-16-78-1W6,GP,Belloy,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,55.76511 deg N,118.10054 deg W,29876.2,29487.74,,0.0,0.0,0.0,0.0,232.84,,157.32,,20906.28,19952.78,0.0,0.0,,0.0,0.0,0.0,125.86,,0.0,2346.49,2202.04,0.0,0.0,0.0,0.0,0.0,30.31,,0.0,Gas Plant Sweet,13-16-078-01W6M,2013-08-01,2346.49,2202.04,2.28,38.05,122.8,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001641,Active,BELLOY 16-36-79-3W6,GP,Belloy Northwest,CANADIAN NATURAL RESOURCES LIMITED,,1.5% - ARC RESOURCES LTD.; 3.8% - BARNWELL OF CANADA  LIMITED; 0.6% - CHAIR RESOURCES INC.; 2.9% - PENGROWTH ENERGY CORPORATION; 0.3% - SIGNALTA RESOURCES LIMITED; 4.2% - TAQA NORTH; 86.4% - CANADIAN NATURAL RESOURCES LIMITED,1980-01-01,,,55.89650 deg N,118.31707 deg W,19998.69,19458.38,,,,,,71.11,,,,9068.81,8619.96,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2853.19,2725.0,0.0,0.0,0.0,0.0,4.26,0.0,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,16-36-079-03W6M,2021-06-01,2853.19,2725.0,0.0,4.94,127.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001280,Active,BELLSHILL-03-28-041-12 W4M,GP,Bellshill Lake,HARVEST OPERATIONS CORP.,,100.0% - HARVEST OPERATIONS CORP.,1950-01-01,,,52.55234 deg N,111.67519 deg W,6356.64,3001.75,,0.0,0.0,0.0,0.0,0.0,,163.61,0.0,3001.75,2118.88,12585.74,0.0,,0.0,0.0,0.0,94.39,,0.0,460.15,289.93,0.0,0.0,0.0,0.0,0.0,6.65,,0.0,Gas Plant Acid Gas Flaring > 1 T/d Sulphur,03-28-041-12W4M,2021-06-01,460.15,289.93,62.98,8.36,118.66,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001688,Active,STETTLER 8-24-38-19W4,GP,Beltz Lake,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,1993-01-01,,,52.27983 deg N,112.57945 deg W,19988.1,19882.15,,,,,,,,144.74,,10594.4,10594.4,0.0,0.0,,0.0,0.0,0.0,377.57,,0.0,1655.9,1525.83,0.0,0.0,0.0,0.0,0.0,17.52,,0.0,Gas Plant Sweet,08-24-038-19W4M,2021-06-01,1655.9,1525.83,0.0,21.42,93.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001836,Active,D ENERGY BENTON 10-18-29-3W4,GP,Benton,CANLIN RESOURCES PARTNERSHIP,,,,,,51.48345 deg N,110.41231 deg W,12006.99,10947.55,,,,,,,,6.29,,1236.01,1059.44,0.0,0.0,,0.0,0.0,0.0,25.17,,0.0,305.87,235.7,0.0,0.0,0.0,0.0,0.85,0.0,,0.0,Gas Plant Sweet,10-18-029-03W4M,2018-01-01,305.87,235.7,0.0,1.03,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001852,Suspended,BERKLEY PUSKWASKAU,GP,Berkley Puskwaskau,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,55.33962 deg N,118.11246 deg W,,,,,,,,,,,,,,,,,,,,,,,328.43,183.41,0.0,0.0,0.0,0.0,20.28,5.05,,0.0,Gas Plant Sweet,10-20-073-01W6M,1999-01-01,328.43,183.41,0.0,27.34,28.37,0.0,89.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.28,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0078222,Suspended,BERLAND RIVER W 16-15-59-24W5,GP,Berland River,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,54.10680 deg N,117.50440 deg W,20623.76,20553.13,,0.0,0.0,0.0,0.0,0.0,,207.04,0.0,10594.4,9888.11,,,,,,,125.86,,,118.93,98.43,0.0,0.0,0.0,0.0,1.87,3.21,,0.0,Gas Plant Sweet,16-15-059-24W5M,2015-03-01,118.93,98.43,0.0,6.27,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001841,Active,BERLAND SWEET PLANT  14-15-59-24W5,GP,Berland Sweet Plant,TOURMALINE OIL CORP.,,44.0% - TOURMALINE OIL CORP.; 56.0% - CENOVUS ENERGY INC.,2002-01-01,,,54.10681 deg N,117.51672 deg W,164167.27,160999.55,,0.0,0.0,0.0,0.0,1636.15,,592.16,,158915.98,158915.98,0.0,0.0,,0.0,0.0,1195.65,188.79,,0.0,103693.5,98223.73,0.0,0.0,0.0,0.0,1681.98,139.81,,0.0,Gas Plant Sweet,14-15-059-24W5M,2021-06-01,103693.5,98223.73,0.0,2131.24,1863.2,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.98,139.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0094071,Suspended,JUPITER GAS PLANT 4-36-58-24W5,GP,Berland West,REPSOL OIL & GAS CANADA INC.,,100.0% - REPSOL OIL & GAS CANADA INC.,2007-01-01,,,54.05202 deg N,117.44182 deg W,98881.05,98881.05,,0.0,0.0,0.0,0.0,0.0,,698.51,,99940.49,99940.49,0.0,0.0,,0.0,0.0,0.0,805.49,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,,0.0,Gas Plant Sweet,04-36-058-24W5M,2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
