Unique Facility ID,Status,Name,Type,Plant Name,Current Operator,Original Operator,Co-Owner,Constructed Date,Activated Date,Field Name,Latitude,Longitude,Licensed Capacity of Raw Gas(Mcf/d),Licensed Capacity of Sales Gas(Mcf/d),Licensed Capacity of Oil(Bbl/d),Licensed Capacity of Ethane(C2)(Bbl/d),Licensed Capacity of Ethane Plus(C2+)(Bbl/d),Licensed Capacity of Propane(C3)(Bbl/d),Licensed Capacity of Butane(C4)(Bbl/d),Licensed Capacity of Pentane Plus(C5+)(Bbl/d),Licensed Capacity of NGL(Bbl/d),Licensed Capacity of LPG(Bbl/d),Licensed Capacity of Sulphur(ton/d),Design Capacity of Raw Gas(Mcf/d),Design Capacity of Sales Gas(Mcf/d),Design Capacity of Oil(Bbl/d),Design Capacity of Ethane(C2)(Bbl/d),Design Capacity of Ethane Plus(C2+)(Bbl/d),Design Capacity of Propane(C3)(Bbl/d),Design Capacity of Butane(C4)(Bbl/d),Design Capacity of Pentane Plus(C5+)(Bbl/d),Design Capacity of NGL(Bbl/d),Design Capacity of LPG(Bbl/d),Design Capacity of Sulphur(ton/d),Raw Gas(Mcf/d),Sales Gas(Mcf/d),Ethane(C2)(Bbl/d),Ethane Plus(C2+)(Bbl/d),Propane(C3)(Bbl/d),Butane(C4)(Bbl/d),Pentane Plus(C5+)(Bbl/d),Natural Gas Liquids(Bbl/d),Liquefied Petroleum Gas(Bbl/d),Sulphur(ton/d),Sub Type,Location,Date,Raw Gas(Mcf/d).1,Sales Gas(Mcf/d).1,Injection(Mcf/d),Shrinkage(Mcf/d),Fuel(Mcf/d),Flared(Mcf/d),Other(Mcf/d),Oil(SK)(Bbl/d),Methane Plus(C1+)(SK)(Bbl/d),Ethane(C2)(Bbl/d).1,Ethane Plus(C2+)(Bbl/d).1,Propane(C3)(Bbl/d).1,Propane Plus(C3+)(SK)(Bbl/d),Butane(C4)(Bbl/d).1,Butane Plus(C4+)(SK)(Bbl/d),Pentane(C5)(SK)(Bbl/d),Pentane Plus(C5+)(Bbl/d).1,Natural Gas Liquids(Bbl/d).1,Sulphur(ton/d).1,Receipts of Oil(SK)(Bbl/d),Receipts of Ethane(C2)(SK)(Bbl/d),Receipts of Ethane Plus(C2+)(SK)(Bbl/d),Receipts of Propane(C3)(SK)(Bbl/d),Receipts of Propane Plus(C3+)(SK)(Bbl/d),Receipts of Butane(C4)(SK)(Bbl/d),Receipts of Butane Plus(C4+)(SK)(Bbl/d),Receipts of Pentane(C5)(SK)(Bbl/d),Receipts of Pentane Plus(C5+)(SK)(Bbl/d),Oil Production(Bbl/d),Oil Received(Bbl/d),Oil Open Inventory(Bbl/d),Oil Close Inventory(Bbl/d),Oil Delivered(Bbl/d),Gas Production(Mcf/d),Gas Received(Mcf/d),Lease Fuel(Mcf/d),Gas Flared(Mcf/d),Gas Vented(Mcf/d),Gas Meter Diff(Mcf/d),Gas Delivered(Mcf/d),Water Production(Bbl/d),Water Received(Bbl/d),Water Open Inventory(Bbl/d),Water Close Inventory(Bbl/d),Water Meter Diff(Bbl/d),Water Delivered(Bbl/d)
BCGP0002766,Active,CNRL RING A-049-B/094-H-16 005,GP,Ring Border Slave Point,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,2/1/1998,,,57.78740,120.23265,8016.43,7804.54,,,,,,,,,,17657.33,17657.33,,,,,,,,,,1605.4,1266.74,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,A-049-B 094-H-16,2009-06-01,1605.4,1266.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001265,Abandoned,RIO ALTO PECO,GP,Rio Alto Peco,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,53.17243,116.25946,3496.15,,,,,,,,,,,,,,,,,,,,,,1298.55,1249.46,0.0,0.0,0.0,0.0,0.0,27.38,,0.0,Gas Plant Sweet,11-27-048-16W5M,1998-03-01,1298.55,1249.46,0.0,32.47,31.67,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001656,Suspended,ATCO RIVIERE,GP,Riviere,ATCO ENERGY SOLUTIONS LTD.,,100.0% - HUSKY OIL OPERATIONS LIMITED,,,,53.69575,113.96227,4975.84,,,,,,,,,,,,,,,,,,,,,,698.55,690.91,0.0,0.0,0.0,0.0,0.0,0.59,,0.0,Gas Plant Sweet,09-30-054-27W4M,2003-03-01,698.55,690.91,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001248,Suspended,HIGHLAND MORINVILLE,GP,Riviere Qui Barre,MAGA ENERGY LTD.,,100.0% - TIDEWATER MIDSTREAM AND INFRASTRUCTURE LTD.,1/1/1974,,,53.68161,113.82120,4974.78,,,,,,,,,,,4590.91,4590.91,0.0,0.0,,0.0,0.0,0.0,6.29,,0.0,181.87,133.69,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,10-19-054-26W4M,2014-02-01,181.87,133.69,0.0,0.0,26.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001176,Suspended,BONAVISTA ROCKYFORD,GP,Rockyford,OVINTIV CANADA ULC,,100.0% - LYNX ENERGY ULC,1/1/1975,,,51.23605,113.08359,6269.41,,,,,,,,,,,1094.75,1059.44,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,261.56,223.62,0.0,0.0,0.0,0.0,0.0,4.12,,0.0,Gas Plant Sweet,10-24-026-23W4M,2011-08-01,261.56,223.62,0.0,5.35,37.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0137118,Active,INTERPIPELINE ROF FACILITY,GP,Rof,PEMBINA NGL CORPORATION,,,,,,53.81249,113.12761,0.35,0.35,,38399.09,,48883.01,23170.35,15008.49,,,,,,,,,,,,,,,5878.6,0.0,13772.18,0.0,13358.36,3689.07,839.87,0.0,,0.0,Gas Plant Fractionation,09-01-056-22W4M,2021-06-01,5878.6,0.0,0.0,0.0,5863.53,15.07,0.0,0.0,0.0,13772.18,0.0,13358.36,0.0,3689.07,0.0,0.0,839.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001159,Active,BONTERRA 10-15 SWEET GAS PLANT STN 2,GP,Rose Creek Pembalta Stn 2,BONTERRA ENERGY CORP.,,28.1% - OBSIDIAN ENERGY LTD.; 38.9% - BONTERRA ENERGY CORP.; 25.7% - ENERPLUS CORPORATION; 5.5% - ARC RESOURCES LTD.; 1.4% - HUSKY OIL OPERATIONS LIMITED; 0.5% - FREEHOLD RESOURCES LTD.,1/1/1957,,,53.05605,114.93738,15997.54,,,,,,,,,,,9181.81,7769.23,0.0,0.0,,0.0,0.0,0.0,503.43,,0.0,9506.59,8230.55,0.0,0.0,0.0,0.0,0.48,409.33,,0.0,Gas Plant Sweet,10-15-047-07W5M,2021-06-01,9506.59,8230.55,0.0,610.59,587.75,90.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,409.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0081848,Suspended,ENCANA ROSEBUD 2-1-27-21W4 GAS PLANT,GP,Rosebud,TORXEN ENERGY LTD.,,100.0% - TORXEN ENERGY LTD.,1/1/1972,,,51.27248,112.82641,15008.73,14549.64,,,,,,,,120.19,,15008.73,14549.64,0.0,0.0,,0.0,0.0,0.0,50.34,,0.0,737.37,700.64,0.0,0.0,0.0,0.0,0.0,7.82,,0.0,Gas Plant Sweet,02-01-027-21W4M,2020-06-01,737.37,700.64,0.0,10.83,27.43,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001663,Active,PANCDN COUNTESS,GP,Rosemary,TORXEN ENERGY LTD.,,100.0% - TORXEN ENERGY LTD.,,,,50.79585,112.01577,58975.49,58587.03,,,,,,,,295.76,,58975.49,58975.49,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,25883.29,25607.6,0.0,0.0,0.0,0.0,0.0,93.07,,0.0,Gas Plant Sweet,08-21-021-15W4M,2021-06-01,25883.29,25607.6,0.0,117.83,20.01,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0116752,Suspended,ANGLE ROSEVEAR 07-20-053-15W5 PLANT,GP,Rosevear,BONAVISTA ENERGY CORPORATION,,100.0% - BONAVISTA ENERGY CORPORATION,1/1/2011,,,53.59027,116.17280,18363.62,17767.51,,0.0,0.0,0.0,0.0,0.0,,973.51,,17975.16,,,,,,,,,,,7339.33,6423.38,0.0,0.0,0.0,0.0,60.08,205.13,,0.0,Gas Plant Sweet,07-20-053-15W5M,2013-06-01,7339.33,6423.38,0.0,346.67,433.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.08,205.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001581,Abandoned,ROWLEY 04-02-34-20W4,GP,Rowley,CONOCOPHILLIPS CANADA RESOURCES CORP.,,100.0% - PINE CLIFF ENERGY LTD.,,,,51.88368,112.74214,18010.48,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.35,,0.0,Gas Plant Sweet,04-02-034-20W4M,1998-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001542,Active,STELLARTON ROWLEY,GP,Rumsey,EMBER RESOURCES INC.,,100.0% - EMBER RESOURCES INC.,1/1/1986,,,51.87991,112.78938,10029.36,,,,,,,,,,,10029.36,9965.8,0.0,0.0,,0.0,0.0,0.0,232.21,,0.0,1543.37,1439.19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,13-33-033-20W4M,2021-06-01,1543.37,1439.19,0.0,0.0,110.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001571,Active,BONAVISTA RYCROFT SYS 2,GP,Rycroft,RISING STAR RESOURCES LTD.,,56.0% - RISING STAR RESOURCES LTD.,1/1/1987,,,55.69950,118.77933,4025.87,3460.84,,,,,,,,232.84,,2966.43,2966.43,2202.5,0.0,,0.0,0.0,0.0,125.86,,0.0,1760.91,1561.14,0.0,0.0,0.0,0.0,0.0,35.26,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,08-25-077-06W6M,2021-06-01,1760.91,1561.14,0.0,72.63,174.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0094382,Active,7G LATOR 01-21-63-02W6 GAS PLANT,GP,SCP Lator# 1,ARC RESOURCES LTD.,,100.0% - ARC RESOURCES LTD.,,,,54.45974,118.23009,70629.32,67804.15,,0.0,0.0,0.0,0.0,1113.84,,3555.47,,54984.93,54984.93,881.0,0.0,,0.0,0.0,0.0,5034.3,,0.0,38712.87,34367.52,0.0,0.0,0.0,0.0,319.34,1356.97,,0.0,Gas Plant Sweet,01-21-063-02W6M,2021-06-01,38712.87,34367.52,0.0,2145.84,757.5,86.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.34,1356.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001564,Abandoned,* SABRE BRAZEAU RIVER,GP,Sabre Brazeau River,SABRE ENERGY LTD.,,100.0% - BOULDER ENERGY LTD.,,,,53.00890,115.97494,3990.56,,,,,,,,,,,,,,,,,,,,,,348.67,319.13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,06-33-046-14W5M,1993-11-01,348.67,319.13,0.0,23.43,79.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001863,Suspended,VALHALLA 1-3-77-7W6,GP,Saddle Hills,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,1/1/1996,,,55.63785,118.98628,12713.28,,,,,,,,,,,15538.45,15538.45,0.0,0.0,,0.0,0.0,0.0,314.64,,0.0,962.04,962.04,0.0,0.0,0.0,0.0,6.11,0.0,,0.0,Gas Plant Sweet,01-03-077-07W6M,2015-01-01,962.04,962.04,0.0,7.06,97.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001875,Active,SAKWATAMAU 06-12 GAS PLANT,GP,Sakwatamau,ENERCAPITA ENERGY LTD.,,100.0% - ENERCAPITA ENERGY LTD.,1/1/1992,,,54.43421,116.13399,5120.63,4908.74,,0.0,0.0,0.0,0.0,0.0,,132.15,,3990.56,1236.01,4002.27,0.0,,0.0,0.0,0.0,125.86,,0.0,1070.27,729.25,0.0,0.0,0.0,0.0,0.0,9.21,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,06-12-063-15W5M,2021-06-01,1070.27,729.25,0.0,11.77,131.96,86.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001411,Suspended,PARAMOUNT SALESKI,GP,Saleski,SEQUOIA RESOURCES CORP.,,100.0% - SEQUOIA RESOURCES CORP.,1/1/1982,,,56.49893,112.85353,16739.15,,,,,,,,,,,5297.2,5297.2,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1682.04,1298.99,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Injection,08-36-086-19W4M,2005-04-01,1682.04,1298.99,0.0,41.2,214.83,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001970,Active,BURLINGTON SAND CREEK,GP,Sandcreek,CENOVUS ENERGY INC.,,76.8% - CENOVUS ENERGY INC.; 6.8% - BELLATRIX EXPLORATION LTD.; 16.4% - TAQA NORTH,,,,52.90716,115.32221,84578.62,78045.4,,,,,,3703.98,,3461.08,,67097.86,61800.66,534.89,377.57,,1699.07,629.29,943.93,2831.79,,0.0,52992.01,50060.65,0.0,0.0,0.0,0.0,594.4,1434.27,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,06-25-045-10W5M,2021-06-01,52992.01,50060.65,0.0,2786.92,1102.76,89.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.4,1434.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0089584,Active,SANDHILLS GAS PLANT,GP,Sandhills,N7 ENERGY LTD.,,100.0% - N7 ENERGY LTD.,1/1/2006,,,54.39034,114.76114,60034.93,56997.87,,0.0,0.0,0.0,0.0,0.0,,163.61,,59999.61,15891.6,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,6735.33,6441.75,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,07-25-062-06W5M,2021-06-01,6735.33,6441.75,0.0,0.0,290.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0126279,Active,SATURN GAS PLANT,GP,Saturn,PEMBINA GAS SERVICES LTD.,,100.0% - PEMBINA GAS SERVICES LTD.,1/1/2013,,,53.97197,117.29309,437901.81,376489.62,,0.0,34092.88,0.0,0.0,0.0,,0.0,,222482.37,222482.37,,15732.17,,,,,,,,182060.15,160007.2,0.0,0.0,0.0,0.0,0.0,11831.14,,0.0,Gas Plant Sweet,12-36-057-23W5M,2021-06-01,182060.15,160007.2,0.0,18383.17,2838.95,145.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11831.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0137899,Active,SATURN 2 GAS PLANT,GP,Saturn 2,PEMBINA GAS SERVICES LTD.,,100.0% - PEMBINA GAS SERVICES LTD.,,,,53.97197,117.29309,437901.81,376489.62,,0.0,34092.88,0.0,0.0,0.0,,0.0,,222482.37,222482.37,,15732.17,,,,,,,,201650.84,181175.4,0.0,0.0,0.0,0.0,0.0,10102.89,,0.0,Gas Plant Sweet,12-36-057-23W5M,2021-06-01,201650.84,181175.4,0.0,15651.46,2713.11,196.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10102.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0103480,Active,MBOG SAWN LAKE 12-29-91-12W5 GP,GP,Sawn Lake,SURGE ENERGY INC.,,100.0% - SURGE ENERGY INC.,,,,56.92484,115.90367,3001.75,2500.28,,,0.0,,,0.0,,566.36,,3001.75,2500.28,9401.55,,,,,,566.36,,0.64,297.35,19.54,0.0,0.0,0.0,0.0,0.0,29.32,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,12-29-091-12W5M,2021-06-01,297.35,19.54,0.0,43.91,213.3,65.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001782,Active,PCP COUNTESS,GP,Scandia,TORXEN ENERGY LTD.,,100.0% - TORXEN ENERGY LTD.,1/1/1997,,,50.50110,112.22379,21965.72,21941.0,,0.0,0.0,0.0,0.0,23.91,,88.1,,14125.86,14125.86,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,5790.66,5476.36,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,04-12-018-17W4M,2021-06-01,5790.66,5476.36,0.0,0.0,360.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001274,Abandoned,BERRY 4-30-27-11W4,GP,Sceptre Berry,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,51.33065,111.54901,2472.03,,,,,,,,,,,,,,,,,,,,,,845.62,837.98,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,04-30-027-11W4M,1991-05-01,845.62,837.98,0.0,0.0,0.0,0.0,7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001438,Suspended,STANMORE 11-16-30-10W4,GP,Scotfield,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,51.57081,111.35569,2825.17,2630.94,,,,,,18.88,,,,3531.47,3531.47,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,198.56,145.13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,11-16-030-10W4M,2012-03-01,198.56,145.13,0.0,0.0,33.83,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001994,Suspended,VIKING-KINSELLA 1-30-47-9W4,GP,Scovil Lake,PINE CLIFF ENERGY LTD.,,100.0% - PINE CLIFF ENERGY LTD.,,,,53.07610,111.30021,13984.61,13913.98,,0.0,0.0,0.0,0.0,0.0,,69.85,0.0,,,,,,,,,,,,3234.03,2987.85,0.0,0.0,0.0,0.0,0.0,11.0,,0.0,Gas Plant Sweet,01-30-047-09W4M,2011-07-01,3234.03,2987.85,0.0,13.33,129.41,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001009,Suspended,SEDALIA 9-29-31-5 GP,GP,Sedalia,BAYTEX ENERGY LTD.,,100.0% - BAYTEX ENERGY LTD.,1/1/1961,,,51.68719,110.66947,13984.61,13878.66,,0.0,0.0,0.0,0.0,100.06,,0.0,0.0,8475.52,8475.52,0.0,0.0,,0.0,0.0,0.0,50.34,,0.0,1112.75,951.1,0.0,0.0,0.0,0.0,5.7,0.0,,0.0,Gas Plant Sweet,09-29-031-05W4M,2018-08-01,1112.75,951.1,0.0,6.61,111.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001194,Suspended,PENN WEST SEDGEWICK,GP,Sedgewick,CLEO ENERGY CORP.,,100.0% - CLEO ENERGY CORP.,,,,52.61060,111.66919,1412.59,1059.44,,0.0,0.0,0.0,0.0,0.0,,0.0,,353.15,353.15,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,126.56,107.88,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Acid Gas Flaring < 1 T/d Sulphur,02-16-042-12W4M,2014-03-01,126.56,107.88,0.0,0.0,23.92,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
BCGP0007776,Active,CREW SEPTIMUS 12-27-081-18 001,GP,Septimus,CREW ENERGY INC.,,100.0% - CREW ENERGY INC.,9/25/2009,,,56.05252,120.73743,59681.78,,,,,,,,,,,75008.34,69569.89,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,29221.35,27626.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,12-27-081-18W6M,2021-04-01,29221.35,27626.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001867,Suspended,* SERENPET CRANBERRY,GP,Serenpet Cranberry,CANADIAN NATURAL RESOURCES LIMITED,,100.0% - CANADIAN NATURAL RESOURCES LIMITED,,,,57.27006,118.55263,,,,,,,,,,,,,,,,,,,,,,,5222.67,5438.58,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Gas Plant Sweet,07-27-095-04W6M,1996-02-01,5222.67,5438.58,0.0,65.27,161.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001892,Active,AEC SADDLE HILLS,GP,Sexsmith,OVINTIV CANADA ULC,,100.0% - OVINTIV CANADA ULC,1/1/1995,,,55.47783,119.05714,258715.22,231710.09,,0.0,0.0,0.0,0.0,10440.5,,3717.83,525.8,211887.97,201293.58,8180.73,0.0,,2517.15,0.0,2831.79,0.0,,496.04,192529.18,167687.44,0.0,0.0,0.0,0.0,8137.25,2944.64,,9.53,Gas Plant Sulphur Recovery,04-08-075-07W6M,2021-06-01,192529.18,167687.44,0.0,24283.54,1268.86,1136.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8137.25,2944.64,9.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001364,Suspended,TALISMAN SHANE,GP,Shane,HANNA OIL & GAS COMPANY - CANADA ULC,,83.3% - HANNA OIL & GAS COMPANY - CANADA ULC; 2.6% - SIGNALTA RESOURCES LIMITED; 14.1% - MANITOK ENERGY INC.,,,,55.75770,118.29484,25426.56,25249.98,,0.0,0.0,0.0,0.0,201.37,,169.91,,25426.56,25249.98,0.0,0.0,,0.0,0.0,201.37,0.0,,0.0,220.32,183.18,0.0,0.0,0.0,0.0,0.0,4.95,,0.0,Gas Plant Sweet,07-18-078-02W6M,2017-08-01,220.32,183.18,0.0,6.04,28.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ABGP0001667,Suspended,SHANE GAS PLANT,GP,Shane Gas Plant,REPSOL OIL & GAS CANADA INC.,,100.0% - HANNA OIL & GAS COMPANY - CANADA ULC,,,,55.75770,118.29484,25426.56,25249.98,,0.0,0.0,0.0,0.0,201.37,,169.91,,,,,,,,,,,,,2153.62,2002.34,0.0,0.0,0.0,0.0,24.3,0.0,,0.0,Gas Plant Sweet,07-18-078-02W6M,2001-01-01,2153.62,2002.34,0.0,26.43,64.36,0.0,60.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
